name,faculty_name,lab_url,dept
（協力講座）流体科学研究所 / 自然構造デザイン研究分野,鈴木(杏),https://www.desfelab.com/,機械機能創成専攻
（協力講座）流体科学研究所 / 伝熱制御研究分野,小宮・神田,http://www.ifs.tohoku.ac.jp/komiya/index.html,機械機能創成専攻
（協力講座）流体科学研究所 / 先進流体機械システム研究分野,伊賀,http://www.ifs.tohoku.ac.jp/cfs/,機械機能創成専攻
（協力講座）流体科学研究所 / 先進流体機械システム研究分野,岡島,http://www.ifs.tohoku.ac.jp/cfs/,機械機能創成専攻
（協力講座）流体科学研究所 / エネルギー動態研究分野,丸田・森井,http://www.ifs.tohoku.ac.jp/enerdyn/,機械機能創成専攻
（協力講座）流体科学研究所 / 流動システム評価研究分野,内一,http://www.ifs.tohoku.ac.jp/msel/index.html,機械機能創成専攻
（協力講座）流体科学研究所 / 生体ナノ反応流研究分野,佐藤(岳)・LIU,http://www.ifs.tohoku.ac.jp/bionano/,機械機能創成専攻
（協力講座）多元物質科学研究所 / 固体イオニクス・デバイス研究分野,雨澤・川合,https://www2.tagen.tohoku.ac.jp/lab/amezawa/html/index-j.html,機械機能創成専攻
（協力講座）多元物質科学研究所 / 固体イオニクス・デバイス研究分野,木村,https://www2.tagen.tohoku.ac.jp/lab/amezawa/html/index-j.html,機械機能創成専攻
材料メカニクス講座 / 知的計測評価学分野,祖山・中居,https://web.tohoku.ac.jp/ism/,ファインメカニクス専攻
